wdir,temp,maxt,visibility,wspd,datetimeStr,solarenergy,heatindex,cloudcover,mint,datetime,precip,solarradiation,weathertype,snowdepth,sealevelpressure,snow,dew,humidity,precipcover,wgust,conditions,windchill,info
197.0,48.8,48.8,9.9,6.8,2022-11-29T12:00:00-05:00,1.0,,100.0,48.8,1669723200000,0.0,277.0,,,1026.3,,37.0,63.51,,,Overcast,45.9,
196.0,49.9,49.9,9.9,6.8,2022-11-29T13:00:00-05:00,1.4,,98.1,49.9,1669726800000,0.0,383.0,,,1025.1,,37.0,60.93,,,Overcast,47.2,
175.0,51.1,51.1,9.9,4.7,2022-11-29T14:00:00-05:00,0.8,,83.7,51.1,1669730400000,0.0,232.0,,,1024.2,,35.9,55.89,,,Overcast,,
196.0,52.0,52.0,9.9,5.8,2022-11-29T15:00:00-05:00,0.5,,83.7,52.0,1669734000000,0.0,146.0,,,1024.1,,36.0,54.16,,,Overcast,,
178.0,51.1,51.1,9.9,4.8,2022-11-29T16:00:00-05:00,0.1,,87.2,51.1,1669737600000,0.0,40.0,,,1023.8,,37.1,58.59,,,Overcast,,
168.0,49.8,49.8,9.9,10.2,2022-11-29T17:00:00-05:00,0.1,,84.7,49.8,1669741200000,0.0,22.0,,,1023.3,,38.8,65.67,,,Overcast,45.7,
149.0,47.7,47.7,9.9,6.9,2022-11-29T18:00:00-05:00,0.0,,83.7,47.7,1669744800000,0.0,6.0,,,1024.1,,37.0,66.22,,,Overcast,44.5,
156.0,47.6,47.6,9.9,7.9,2022-11-29T19:00:00-05:00,,,78.8,47.6,1669748400000,0.0,,,,1024.3,,35.9,63.6,,,Overcast,43.9,
159.0,46.8,46.8,9.9,8.0,2022-11-29T20:00:00-05:00,,,84.7,46.8,1669752000000,0.0,,,,1023.7,,35.9,65.57,,,Overcast,42.9,
150.0,45.9,45.9,9.9,5.9,2022-11-29T21:00:00-05:00,,,83.7,45.9,1669755600000,0.0,,,,1023.2,,35.9,67.89,,,Overcast,42.9,
206.0,44.8,44.8,9.9,6.8,2022-11-29T22:00:00-05:00,,,86.4,44.8,1669759200000,0.0,,,,1023.6,,37.1,74.12,,,Overcast,41.0,
177.0,44.8,44.8,9.9,5.8,2022-11-29T23:00:00-05:00,,,83.7,44.8,1669762800000,0.0,,,,1022.9,,38.0,76.82,,,Overcast,41.6,
175.0,45.9,45.9,9.9,7.9,2022-11-30T00:00:00-05:00,,,94.1,45.9,1669766400000,0.0,,,,1021.9,,39.7,78.76,,,Overcast,41.9,
168.0,45.9,45.9,9.9,8.0,2022-11-30T01:00:00-05:00,,,98.6,45.9,1669770000000,0.0,,,,1020.8,,39.8,78.93,,,Overcast,41.8,
166.0,46.8,46.8,9.9,7.8,2022-11-30T02:00:00-05:00,,,97.8,46.8,1669773600000,0.0,,,,1019.9,,40.9,79.79,,,Overcast,43.0,
165.0,46.9,46.9,9.9,6.8,2022-11-30T03:00:00-05:00,,,95.6,46.9,1669777200000,0.0,,,,1019.0,,42.1,83.3,,,Overcast,43.6,
177.0,47.8,47.8,9.9,5.8,2022-11-30T04:00:00-05:00,,,99.5,47.8,1669780800000,0.0,,,,1018.6,,43.1,83.61,,,Overcast,45.2,
158.0,47.9,47.9,9.9,9.1,2022-11-30T05:00:00-05:00,,,91.7,47.9,1669784400000,0.0,,,,1017.5,,44.1,86.67,,,Overcast,43.8,
198.0,48.8,48.8,5.2,7.9,2022-11-30T06:00:00-05:00,,,99.5,48.8,1669788000000,0.04,,"Mist, Rain, Heavy Rain",,1017.2,,47.0,93.64,,,"Rain, Overcast",45.3,
179.0,47.9,47.9,4.0,8.0,2022-11-30T07:00:00-05:00,0.0,,99.0,47.9,1669791600000,0.11,0.0,"Mist, Rain, Heavy Rain",,1016.6,,47.0,96.75,,,"Rain, Overcast",44.2,
181.0,48.9,48.9,4.3,10.5,2022-11-30T08:00:00-05:00,0.0,,99.6,48.9,1669795200000,0.08,6.0,"Mist, Light Rain",,1016.0,,47.9,96.45,,,"Rain, Overcast",44.5,
180.0,50.0,50.0,6.9,14.9,2022-11-30T09:00:00-05:00,0.1,,98.0,50.0,1669798800000,0.04,28.0,Light Rain,,1014.8,,48.0,92.88,,,"Rain, Overcast",44.6,
180.0,50.1,50.1,9.9,16.2,2022-11-30T10:00:00-05:00,0.2,,99.8,50.1,1669802400000,0.03,50.0,Light Rain,,1013.2,,48.1,92.85,,24.3,"Rain, Overcast",,
199.0,53.0,53.0,9.9,16.1,2022-11-30T11:00:00-05:00,0.1,,99.3,53.0,1669806000000,0.0,33.0,,,1011.5,,50.1,89.67,,28.5,Overcast,,
190.0,55.0,55.0,9.9,17.1,2022-11-30T12:00:00-05:00,0.1,,99.5,55.0,1669809600000,0.0,40.0,,,1010.1,,51.2,86.86,,27.2,Overcast,,
199.0,56.8,56.8,9.9,14.9,2022-11-30T13:00:00-05:00,0.2,,100.0,56.8,1669813200000,0.0,46.0,,,1008.5,,52.0,84.01,,25.2,Overcast,,
190.0,56.9,56.9,9.9,9.2,2022-11-30T14:00:00-05:00,0.2,,100.0,56.9,1669816800000,0.0,54.0,,,1007.8,,53.1,87.13,,,Overcast,,
200.0,57.8,57.8,9.9,12.6,2022-11-30T15:00:00-05:00,0.3,,99.5,57.8,1669820400000,0.0,95.0,,,1007.5,,53.1,84.43,,,Overcast,,
335.0,58.9,58.9,9.9,10.4,2022-11-30T16:00:00-05:00,0.1,,100.0,58.9,1669824000000,0.0,26.0,Light Rain,,1009.4,,52.1,78.0,,29.9,Overcast,,
310.0,56.8,56.8,9.9,13.8,2022-11-30T17:00:00-05:00,0.0,,99.5,56.8,1669827600000,0.0,8.0,,,1010.9,,31.0,37.34,,27.2,Overcast,,
309.0,53.9,53.9,9.9,13.9,2022-11-30T18:00:00-05:00,0.0,,85.7,53.9,1669831200000,0.0,0.0,,,1013.1,,24.2,31.42,,29.5,Overcast,,
300.0,51.1,51.1,9.9,12.9,2022-11-30T19:00:00-05:00,,,25.7,51.1,1669834800000,0.0,,,,1014.4,,25.0,35.92,,22.0,Partially cloudy,,
290.0,48.8,48.8,9.9,6.5,2022-11-30T20:00:00-05:00,,,0.0,48.8,1669838400000,0.0,,,,1015.4,,19.1,30.55,,31.5,Clear,45.9,
309.0,47.0,47.0,9.9,14.9,2022-11-30T21:00:00-05:00,,,0.0,47.0,1669842000000,0.0,,,,1016.5,,20.9,35.28,,26.1,Clear,40.8,
309.0,46.0,46.0,9.9,19.5,2022-11-30T22:00:00-05:00,,,0.0,46.0,1669845600000,0.0,,,,1017.7,,20.9,36.57,,32.9,Clear,38.5,
310.0,44.0,44.0,9.9,14.8,2022-11-30T23:00:00-05:00,,,0.0,44.0,1669849200000,0.0,,,,1018.2,,20.0,38.11,,28.8,Clear,37.0,
29.0,33.6,33.6,9.9,4.6,2022-12-21T00:00:00-05:00,,,83.7,33.6,1671580800000,0.0,,,,1031.7,,22.8,64.45,,,Overcast,29.3,
0.0,31.5,31.5,9.9,0.0,2022-12-21T01:00:00-05:00,,,84.2,31.5,1671584400000,0.0,,,,1031.9,,23.9,73.12,,,Overcast,,
19.0,30.5,30.5,9.9,3.2,2022-12-21T02:00:00-05:00,,,83.7,30.5,1671588000000,0.0,,,,1032.1,,23.9,76.25,,,Overcast,27.4,
11.0,29.6,29.6,9.9,4.6,2022-12-21T03:00:00-05:00,,,83.7,29.6,1671591600000,0.0,,,,1032.5,,22.8,75.43,,,Overcast,24.7,
351.0,28.7,28.7,9.9,3.2,2022-12-21T04:00:00-05:00,,,85.4,28.7,1671595200000,0.0,,,,1032.2,,22.8,78.23,,,Overcast,25.4,
1.0,29.6,29.6,9.9,0.1,2022-12-21T05:00:00-05:00,,,83.7,29.6,1671598800000,0.0,,,,1032.3,,24.8,81.93,,,Overcast,,
359.0,29.4,29.4,9.9,0.1,2022-12-21T06:00:00-05:00,,,47.1,29.4,1671602400000,0.0,,,,1032.6,,23.8,79.23,,,Partially cloudy,,
0.0,27.8,27.8,9.9,0.0,2022-12-21T07:00:00-05:00,0.0,,25.7,27.8,1671606000000,0.0,0.0,,,1032.8,,21.6,77.48,,,Partially cloudy,,
360.0,27.9,27.9,9.9,4.6,2022-12-21T08:00:00-05:00,0.1,,47.1,27.9,1671609600000,0.0,26.0,,,1033.3,,21.7,77.22,,,Partially cloudy,22.7,
29.0,33.0,33.0,9.9,4.7,2022-12-21T09:00:00-05:00,0.9,,47.1,33.0,1671613200000,0.0,243.0,,,1033.7,,26.0,75.21,,,Partially cloudy,28.5,
50.0,35.9,35.9,9.9,4.6,2022-12-21T10:00:00-05:00,1.3,,83.7,35.9,1671616800000,0.0,359.0,,,1033.7,,25.1,64.39,,,Overcast,32.0,
28.0,39.7,39.7,9.9,3.2,2022-12-21T11:00:00-05:00,1.5,,47.1,39.7,1671620400000,0.0,423.0,,,1033.7,,24.2,53.47,,,Partially cloudy,37.8,
355.0,42.0,42.0,9.9,0.2,2022-12-21T12:00:00-05:00,1.6,,25.7,42.0,1671624000000,0.0,448.0,,,1032.9,,24.2,48.86,,,Partially cloudy,,
38.0,43.0,43.0,9.9,3.2,2022-12-21T13:00:00-05:00,1.5,,25.7,43.0,1671627600000,0.0,422.0,,,1032.3,,23.1,44.94,,,Partially cloudy,41.6,
1.0,44.0,44.0,9.9,0.2,2022-12-21T14:00:00-05:00,1.2,,25.7,44.0,1671631200000,0.0,330.0,,,1031.7,,23.1,43.24,,,Partially cloudy,,
360.0,45.9,45.9,9.9,3.2,2022-12-21T15:00:00-05:00,1.0,,25.7,45.9,1671634800000,0.0,264.0,,,1031.4,,23.1,40.15,,,Partially cloudy,44.9,
21.0,44.8,44.8,9.9,3.2,2022-12-21T16:00:00-05:00,0.1,,47.1,44.8,1671638400000,0.0,30.0,,,1031.5,,24.1,43.91,,,Partially cloudy,43.6,
79.0,40.8,40.8,9.9,5.7,2022-12-21T17:00:00-05:00,0.0,,47.1,40.8,1671642000000,0.0,12.0,,,1031.4,,28.8,61.96,,,Partially cloudy,36.9,
107.0,38.6,38.6,9.9,10.9,2022-12-21T18:00:00-05:00,0.0,,48.0,38.6,1671645600000,0.0,0.0,,,1031.0,,26.8,62.21,,,Partially cloudy,31.5,
122.0,36.9,36.9,9.9,5.7,2022-12-21T19:00:00-05:00,,,89.4,36.9,1671649200000,0.0,,,,1031.2,,25.0,61.74,,,Overcast,32.3,
0.0,36.8,36.8,9.9,0.0,2022-12-21T20:00:00-05:00,,,88.1,36.8,1671652800000,0.0,,,,1031.7,,25.0,62.08,,,Overcast,,
47.0,35.7,35.7,9.9,3.2,2022-12-21T21:00:00-05:00,,,83.7,35.7,1671656400000,0.0,,,,1031.4,,26.8,69.68,,,Overcast,33.3,
56.0,34.7,34.7,9.9,6.5,2022-12-21T22:00:00-05:00,,,84.2,34.7,1671660000000,0.0,,,,1031.7,,26.7,72.56,,,Overcast,29.0,
38.0,34.8,34.8,9.9,3.2,2022-12-21T23:00:00-05:00,,,98.0,34.8,1671663600000,0.0,,,,1031.8,,26.0,69.91,,,Overcast,32.3,
47.0,35.6,35.6,9.9,3.2,2022-12-22T00:00:00-05:00,,,99.3,35.6,1671667200000,0.0,,,,1031.4,,26.8,70.07,,,Overcast,33.2,
47.0,33.7,33.7,9.9,7.6,2022-12-22T01:00:00-05:00,,,95.1,33.7,1671670800000,0.0,,,,1030.4,,26.0,72.82,,,Overcast,27.2,
47.0,32.9,32.9,9.9,6.5,2022-12-22T02:00:00-05:00,,,99.3,32.9,1671674400000,0.0,,,,1030.2,,26.8,78.17,,,Overcast,26.9,
49.0,34.8,34.8,9.9,5.7,2022-12-22T03:00:00-05:00,,,99.5,34.8,1671678000000,0.0,,,,1029.9,,28.1,76.18,,,Overcast,29.9,
49.0,34.9,34.9,9.9,5.7,2022-12-22T04:00:00-05:00,,,99.3,34.9,1671681600000,0.0,,,,1029.1,,29.1,78.99,,,Overcast,29.9,
49.0,35.8,35.8,9.9,8.8,2022-12-22T05:00:00-05:00,,,100.0,35.8,1671685200000,0.0,,,,1028.3,,30.0,79.0,,,Overcast,29.1,
30.0,35.9,35.9,9.9,7.8,2022-12-22T06:00:00-05:00,,,100.0,35.9,1671688800000,0.0,,Light Rain,,1027.6,,30.8,81.78,,,Overcast,29.7,
40.0,37.0,37.0,8.2,10.0,2022-12-22T07:00:00-05:00,,,100.0,37.0,1671692400000,0.0,,Light Drizzle,,1026.6,,32.0,82.02,,,Overcast,29.9,
41.0,37.0,37.0,8.5,7.8,2022-12-22T08:00:00-05:00,0.1,,100.0,37.0,1671696000000,0.0,18.0,Light Rain,,1025.6,,32.7,84.14,,,Overcast,31.1,
30.0,38.0,38.0,8.8,12.7,2022-12-22T09:00:00-05:00,0.0,,100.0,38.0,1671699600000,0.01,5.0,Light Rain,,1024.4,,34.1,85.62,,,"Rain, Overcast",30.0,
14.0,38.0,38.0,3.0,12.4,2022-12-22T10:00:00-05:00,0.0,,100.0,38.0,1671703200000,0.01,9.0,"Mist, Rain, Heavy Rain",,1024.9,,35.1,89.33,,,"Rain, Overcast",30.2,
30.0,38.8,38.8,4.0,10.3,2022-12-22T11:00:00-05:00,0.1,,100.0,38.8,1671706800000,0.06,40.0,"Mist, Light Rain",,1023.6,,36.0,89.46,,,"Rain, Overcast",32.1,
40.0,39.7,39.7,5.3,12.4,2022-12-22T12:00:00-05:00,0.1,,100.0,39.7,1671710400000,0.04,21.0,"Mist, Light Rain",,1021.0,,37.1,90.37,,,"Rain, Overcast",32.3,
41.0,40.9,40.9,4.0,11.2,2022-12-22T13:00:00-05:00,0.1,,100.0,40.9,1671714000000,0.12,40.0,"Mist, Light Rain",,1018.8,,38.9,92.61,,,"Rain, Overcast",34.2,
42.0,42.1,42.1,2.0,10.2,2022-12-22T14:00:00-05:00,0.1,,100.0,42.1,1671717600000,0.07,38.0,"Mist, Rain, Heavy Rain",,1016.5,,39.8,91.73,,,"Rain, Overcast",36.1,
51.0,43.1,43.1,3.8,13.6,2022-12-22T15:00:00-05:00,0.0,,100.0,43.1,1671721200000,0.08,8.0,"Mist, Rain, Heavy Rain",,1013.8,,41.1,92.68,,,"Rain, Overcast",36.2,
70.0,47.0,47.0,3.8,14.6,2022-12-22T16:00:00-05:00,0.0,,100.0,47.0,1671724800000,0.12,5.0,"Mist, Rain, Heavy Rain",,1012.1,,45.0,92.88,,,"Rain, Overcast",40.9,
70.0,48.1,48.1,4.1,7.0,2022-12-22T17:00:00-05:00,0.0,,100.0,48.1,1671728400000,0.13,6.0,"Mist, Rain, Heavy Rain, Light Rain",,1010.7,,46.4,93.62,,24.2,"Rain, Overcast",45.0,
105.0,53.9,53.9,9.9,18.7,2022-12-22T18:00:00-05:00,0.0,,100.0,53.9,1671732000000,0.03,0.0,Light Rain,,1008.8,,51.2,90.64,,29.6,"Rain, Overcast",,
100.0,53.9,53.9,9.9,14.2,2022-12-22T19:00:00-05:00,,,100.0,53.9,1671735600000,0.0,,,,1007.1,,51.2,90.64,,28.1,Overcast,,
100.0,53.9,53.9,5.2,12.6,2022-12-22T20:00:00-05:00,,,100.0,53.9,1671739200000,0.05,,"Mist, Light Rain",,1005.5,,52.1,93.42,,19.7,"Rain, Overcast",,
139.0,54.0,54.0,4.0,8.8,2022-12-22T21:00:00-05:00,,,100.0,54.0,1671742800000,0.05,,"Mist, Light Rain",,1003.3,,53.1,97.02,,26.4,"Rain, Overcast",,
137.0,55.0,55.0,8.4,11.3,2022-12-22T22:00:00-05:00,,,100.0,55.0,1671746400000,0.22,,Light Rain,,1001.5,,53.1,93.15,,,"Rain, Overcast",,
203.0,55.8,55.8,3.8,6.3,2022-12-22T23:00:00-05:00,,,100.0,55.8,1671750000000,0.03,,"Mist, Light Drizzle, Light Rain",,999.5,,54.0,93.41,,,"Rain, Overcast",,
188.0,54.0,54.0,1.7,9.2,2022-12-23T00:00:00-05:00,,,98.5,54.0,1671753600000,0.03,,"Mist, Light Rain",,997.8,,53.9,99.95,,,"Rain, Overcast",,
181.0,51.2,51.2,6.8,11.5,2022-12-23T01:00:00-05:00,,,100.0,51.2,1671757200000,0.02,,,,996.6,,50.1,95.93,,,"Rain, Overcast",,
220.0,48.7,48.7,4.0,13.8,2022-12-23T02:00:00-05:00,,,100.0,48.7,1671760800000,0.0,,"Mist, Light Drizzle",,997.0,,47.0,93.79,,20.0,Overcast,43.3,
200.0,46.9,46.9,5.3,16.0,2022-12-23T03:00:00-05:00,,,100.0,46.9,1671764400000,0.0,,"Mist, Light Drizzle",,995.8,,45.0,92.86,,22.6,Overcast,40.4,
200.0,46.0,46.0,9.9,14.9,2022-12-23T04:00:00-05:00,,,100.0,46.0,1671768000000,0.0,,,,994.4,,43.1,89.51,,28.4,Overcast,39.6,
200.0,44.8,44.8,9.9,17.1,2022-12-23T05:00:00-05:00,,,100.0,44.8,1671771600000,0.0,,,,993.9,,42.2,90.25,,30.9,Overcast,37.5,
200.0,44.9,44.9,9.9,16.2,2022-12-23T06:00:00-05:00,,,100.0,44.9,1671775200000,0.0,,,,992.4,,42.2,90.23,,31.0,Overcast,37.8,
190.0,44.9,44.9,4.1,13.9,2022-12-23T07:00:00-05:00,,,100.0,44.9,1671778800000,0.0,,"Mist, Light Rain",,991.0,,43.1,93.31,,21.9,Overcast,38.4,
180.0,44.0,44.0,4.1,13.8,2022-12-23T08:00:00-05:00,0.0,,100.0,44.0,1671782400000,0.02,5.0,"Mist, Light Rain",,989.6,,42.2,93.29,,,"Rain, Overcast",37.3,
267.0,46.0,46.0,2.3,10.6,2022-12-23T09:00:00-05:00,0.1,,96.8,46.0,1671786000000,0.04,18.0,"Mist, Rain, Heavy Rain",,990.1,,43.0,89.11,,27.8,"Rain, Overcast",40.9,
300.0,40.5,40.5,3.4,24.2,2022-12-23T10:00:00-05:00,0.2,,99.5,40.5,1671789600000,0.01,46.0,Light Rain,,992.0,,34.9,80.26,,43.0,"Rain, Overcast",30.2,
300.0,33.1,33.1,9.9,26.0,2022-12-23T11:00:00-05:00,0.7,,89.6,33.1,1671793200000,0.0,192.0,,,994.1,,20.2,58.53,,44.6,Overcast,20.0,
299.0,29.9,29.9,9.9,29.7,2022-12-23T12:00:00-05:00,1.7,,87.6,29.9,1671796800000,0.0,463.0,,,996.1,,12.1,46.99,,46.6,Overcast,14.8,
290.0,27.0,27.0,9.9,27.7,2022-12-23T13:00:00-05:00,1.5,,49.0,27.0,1671800400000,0.0,426.0,,,998.1,,5.1,38.64,,49.1,Partially cloudy,11.3,
290.0,26.0,26.0,9.9,22.7,2022-12-23T14:00:00-05:00,1.2,,26.2,26.0,1671804000000,0.0,320.0,,,999.4,,4.9,39.9,,39.5,Partially cloudy,11.3,
309.0,25.0,25.0,9.9,22.9,2022-12-23T15:00:00-05:00,0.8,,26.7,25.0,1671807600000,0.0,211.0,,,1001.1,,1.9,36.31,,32.1,Partially cloudy,9.9,
299.0,21.8,21.8,9.9,18.4,2022-12-23T16:00:00-05:00,0.1,,25.7,21.8,1671811200000,0.0,30.0,,,1002.5,,-1.0,36.16,,27.7,Partially cloudy,7.1,
281.0,19.1,19.1,9.9,16.0,2022-12-23T17:00:00-05:00,0.1,,26.2,19.1,1671814800000,0.0,16.0,,,1004.0,,-1.1,40.43,,32.9,Partially cloudy,4.6,
289.0,18.0,18.0,9.9,20.6,2022-12-23T18:00:00-05:00,0.0,,26.8,18.0,1671818400000,0.0,0.0,,,1005.1,,-4.1,36.76,,35.4,Partially cloudy,1.4,
290.0,16.1,16.1,9.9,11.4,2022-12-23T19:00:00-05:00,,,27.3,16.1,1671822000000,0.0,,,,1006.6,,-5.9,36.6,,28.9,Partially cloudy,3.1,
270.0,15.1,15.1,9.9,13.9,2022-12-23T20:00:00-05:00,,,83.7,15.1,1671825600000,0.0,,,,1007.3,,-5.1,39.54,,24.4,Overcast,0.6,
271.0,15.1,15.1,9.9,17.2,2022-12-23T21:00:00-05:00,,,47.1,15.1,1671829200000,0.0,,,,1008.0,,-6.0,38.05,,25.4,Partially cloudy,-1.1,
279.0,13.9,13.9,9.9,10.3,2022-12-23T22:00:00-05:00,,,25.7,13.9,1671832800000,0.0,,,,1008.8,,-6.0,40.0,,24.0,Partially cloudy,1.1,
280.0,13.9,13.9,9.9,8.1,2022-12-23T23:00:00-05:00,,,0.0,13.9,1671836400000,0.0,,,,1009.8,,-6.0,39.95,,,Clear,2.8,
309.0,12.8,12.8,9.9,11.3,2022-12-24T00:00:00-05:00,,,0.0,12.8,1671840000000,0.0,,,,1010.3,,-6.0,42.08,,,Clear,-0.9,
318.0,11.0,11.0,9.9,7.9,2022-12-24T01:00:00-05:00,,,0.0,11.0,1671843600000,0.0,,,,1010.9,,-5.0,47.57,,,Clear,-0.6,
318.0,11.0,11.0,9.9,10.1,2022-12-24T02:00:00-05:00,,,47.1,11.0,1671847200000,0.0,,,,1011.4,,-5.0,47.64,,,Partially cloudy,-2.4,
337.0,10.1,10.1,9.9,10.0,2022-12-24T03:00:00-05:00,,,47.1,10.1,1671850800000,0.0,,,,1012.0,,-5.0,49.71,,,Partially cloudy,-3.4,
300.0,10.1,10.1,9.9,9.0,2022-12-24T04:00:00-05:00,,,47.1,10.1,1671854400000,0.0,,,,1012.5,,-5.0,49.62,,,Partially cloudy,-2.7,
309.0,9.0,9.0,9.9,9.1,2022-12-24T05:00:00-05:00,,,47.1,9.0,1671858000000,0.0,,,,1013.1,,-5.9,50.04,,,Partially cloudy,-4.2,
291.0,8.9,8.9,9.9,8.1,2022-12-24T06:00:00-05:00,,,47.1,8.9,1671861600000,0.0,,,,1013.7,,-5.9,50.03,,,Partially cloudy,-3.3,
289.0,8.9,8.9,9.9,8.1,2022-12-24T07:00:00-05:00,,,25.7,8.9,1671865200000,0.0,,,,1014.3,,-7.1,47.29,,,Partially cloudy,-3.4,
240.0,10.0,10.0,9.9,9.1,2022-12-24T08:00:00-05:00,0.1,,25.7,10.0,1671868800000,0.0,28.0,,,1014.9,,-7.1,45.06,,,Partially cloudy,-2.8,
239.0,11.8,11.8,9.9,12.7,2022-12-24T09:00:00-05:00,0.8,,47.1,11.8,1671872400000,0.0,211.0,,,1015.3,,-7.1,41.59,,,Partially cloudy,-3.0,
231.0,13.9,13.9,9.9,13.8,2022-12-24T10:00:00-05:00,1.0,,47.1,13.9,1671876000000,0.0,280.0,,,1015.5,,-5.1,41.74,,,Partially cloudy,-1.0,
233.0,15.1,15.1,9.9,12.6,2022-12-24T11:00:00-05:00,1.6,,47.1,15.1,1671879600000,0.0,449.0,,,1015.5,,-5.2,39.5,,18.3,Partially cloudy,1.2,
249.0,16.0,16.0,9.9,13.7,2022-12-24T12:00:00-05:00,1.5,,47.5,16.0,1671883200000,0.0,412.0,,,1015.3,,-5.1,38.06,,19.7,Partially cloudy,1.8,
270.0,17.9,17.9,9.9,9.4,2022-12-24T13:00:00-05:00,1.5,,47.1,17.9,1671886800000,0.0,417.0,,,1014.8,,-4.1,36.81,,23.9,Partially cloudy,6.7,
232.0,20.0,20.0,9.9,15.9,2022-12-24T14:00:00-05:00,1.2,,47.1,20.0,1671890400000,0.0,328.0,,,1014.2,,-2.1,37.04,,27.4,Partially cloudy,5.8,
240.0,20.9,20.9,9.9,11.5,2022-12-24T15:00:00-05:00,1.0,,47.1,20.9,1671894000000,0.0,269.0,,,1014.2,,-1.1,37.5,,,Partially cloudy,9.1,
232.0,20.9,20.9,9.9,14.9,2022-12-24T16:00:00-05:00,0.1,,25.7,20.9,1671897600000,0.0,39.0,,,1014.1,,-0.2,39.09,,24.2,Partially cloudy,7.4,
250.0,20.8,20.8,9.9,11.3,2022-12-24T17:00:00-05:00,0.1,,25.7,20.8,1671901200000,0.0,17.0,,,1014.5,,0.9,41.24,,,Partially cloudy,9.1,
280.0,19.9,19.9,9.9,5.7,2022-12-24T18:00:00-05:00,0.0,,25.7,19.9,1671904800000,0.0,13.0,,,1015.0,,2.0,44.95,,,Partially cloudy,12.2,
241.0,19.8,19.8,9.9,5.7,2022-12-24T19:00:00-05:00,,,25.7,19.8,1671908400000,0.0,,,,1015.3,,3.0,47.38,,,Partially cloudy,12.0,
341.0,16.9,16.9,9.9,8.8,2022-12-24T20:00:00-05:00,,,25.7,16.9,1671912000000,0.0,,,,1015.6,,3.9,55.99,,,Partially cloudy,5.9,
339.0,16.0,16.0,9.9,7.8,2022-12-24T21:00:00-05:00,,,25.7,16.0,1671915600000,0.0,,,,1015.8,,3.1,56.26,,,Partially cloudy,5.4,
351.0,15.1,15.1,9.9,6.7,2022-12-24T22:00:00-05:00,,,25.7,15.1,1671919200000,0.0,,,,1015.8,,3.9,60.56,,,Partially cloudy,5.4,
332.0,15.9,15.9,9.9,5.5,2022-12-24T23:00:00-05:00,,,0.0,15.9,1671922800000,0.0,,,,1016.0,,3.1,56.4,,,Clear,7.6,
334.0,15.8,15.8,9.9,5.6,2022-12-25T00:00:00-05:00,,,0.0,15.8,1671926400000,0.0,,,,1015.7,,4.0,58.85,,,Clear,7.4,
341.0,15.8,15.8,9.9,4.4,2022-12-25T01:00:00-05:00,,,0.0,15.8,1671930000000,0.0,,,,1015.2,,3.9,58.65,,,Clear,8.8,
113.0,15.8,15.8,9.9,3.2,2022-12-25T02:00:00-05:00,,,0.0,15.8,1671933600000,0.0,,,,1015.8,,6.2,65.25,,,Clear,10.7,
0.0,16.6,16.6,9.9,0.0,2022-12-25T03:00:00-05:00,,,0.0,16.6,1671937200000,0.0,,,,1015.8,,6.1,62.64,,,Clear,,
238.0,16.6,16.6,9.9,3.2,2022-12-25T04:00:00-05:00,,,0.0,16.6,1671940800000,0.0,,,,1015.7,,6.1,62.85,,,Clear,11.6,
273.0,14.8,14.8,9.9,3.3,2022-12-25T05:00:00-05:00,,,0.0,14.8,1671944400000,0.0,,,,1015.4,,6.9,70.48,,,Clear,9.2,
228.0,13.8,13.8,9.9,6.5,2022-12-25T06:00:00-05:00,,,0.0,13.8,1671948000000,0.0,,,,1015.4,,7.9,76.97,,,Clear,4.0,
238.0,13.7,13.7,9.9,4.4,2022-12-25T07:00:00-05:00,,,0.0,13.7,1671951600000,0.0,,,,1016.3,,7.0,74.03,,,Clear,6.4,
256.0,15.8,15.8,9.9,4.4,2022-12-25T08:00:00-05:00,0.1,,25.7,15.8,1671955200000,0.0,20.0,,,1016.5,,8.0,70.78,,,Partially cloudy,8.7,
223.0,19.9,19.9,9.9,6.8,2022-12-25T09:00:00-05:00,0.8,,25.7,19.9,1671958800000,0.0,223.0,,,1017.2,,11.0,67.87,,,Partially cloudy,11.0,
234.0,24.1,24.1,9.9,5.7,2022-12-25T10:00:00-05:00,1.1,,25.7,24.1,1671962400000,0.0,318.0,,,1018.0,,11.0,56.91,,,Partially cloudy,17.1,
224.0,26.9,26.9,9.9,7.9,2022-12-25T11:00:00-05:00,1.6,,25.7,26.9,1671966000000,0.0,431.0,,,1017.5,,8.0,44.3,,,Partially cloudy,18.7,
251.0,29.8,29.8,9.9,8.1,2022-12-25T12:00:00-05:00,1.7,,25.7,29.8,1671969600000,0.0,459.0,,,1016.5,,6.1,36.02,,,Partially cloudy,22.1,
271.0,30.7,30.7,9.9,12.7,2022-12-25T13:00:00-05:00,1.5,,25.7,30.7,1671973200000,0.0,427.0,,,1016.0,,7.9,37.69,,,Partially cloudy,20.9,
289.0,31.9,31.9,9.9,8.0,2022-12-25T14:00:00-05:00,1.2,,25.7,31.9,1671976800000,0.0,339.0,,,1015.5,,8.8,37.49,,,Partially cloudy,24.7,
251.0,32.0,32.0,9.9,9.2,2022-12-25T15:00:00-05:00,0.8,,0.0,32.0,1671980400000,0.0,213.0,,,1015.6,,8.9,37.44,,,Clear,24.1,
262.0,33.1,33.1,9.9,10.0,2022-12-25T16:00:00-05:00,0.4,,25.7,33.1,1671984000000,0.0,121.0,,,1015.9,,8.9,35.84,,,Partially cloudy,25.1,
